id,type,source,target
566756,\,40586,25603
566757,/,25603,99740
566758,\,54685,25615
566759,/,25620,119889
566760,/,25620,119890
566761,/,25620,25618
566762,/,25620,119891
566763,/,25620,25619
566764,/,25620,56908
566765,/,25620,99749
566766,/,25620,119892
566767,/,25620,31130
566768,/,25620,119893
566769,/,25620,50618
566770,/,25620,50242
566771,\,23094,25635
566772,\,27462,25635
566773,\,19446,25636
566774,\,47095,25636
566775,\,122903,25636
566776,/,25636,25608
566777,/,25636,25610
566778,/,25636,25611
566779,/,25636,45976
566780,/,25636,36983
566781,/,25636,32480
566782,\,25636,25644
566783,\,25646,25644
566784,\,119982,25645
566786,/,132615,57687
566787,\,25651,25649
566788,/,25651,42070
566789,/,25651,120009
566790,/,25651,120010
566791,/,25651,120016
566792,/,25651,120017
566793,/,25651,120018
566794,/,25651,120023
566795,/,25651,25652
566796,/,25651,120024
566797,/,25651,51975
566798,\,120064,25657
566799,/,132618,25674
566800,/,132618,25675
566801,/,132618,99785
566802,/,132618,25703
566803,/,132618,25796
566804,/,132618,26012
566805,/,132618,26016
566806,\,32502,120124
566807,/,120124,99770
566808,/,120124,120117
566809,/,120124,36745
566810,/,120124,36982
566811,/,120124,55641
566812,/,120124,120121
566813,/,120124,38905
566814,/,120124,44553
566815,/,120124,120124
566816,\,58210,25685
566817,/,25685,37831
566818,/,25685,45287
566819,\,120221,25688
566820,\,120234,25692
566821,/,25693,120225
566822,/,25693,120226
566823,/,25693,120227
566824,/,25693,120228
566825,/,25693,25692
566826,/,23629,21498
566827,/,25693,120232
566828,/,25693,120233
566829,/,25693,120234
566830,/,25693,120237
566831,/,25693,25694
566832,/,25693,41931
566833,\,45324,25694
566834,\,45115,25694
566835,/,25694,120231
566836,/,25694,120233
566837,/,25694,120234
566838,/,25694,99783
566839,/,25694,120236
566840,/,25698,120251
566841,/,25698,30060
566842,/,25698,43968
566843,/,25698,51297
566844,/,25698,120254
566845,/,25698,99787
566846,\,23097,25701
566847,\,51102,25701
566848,\,54055,25703
566849,\,21266,25703
566850,\,38275,25703
566851,\,98428,25703
566852,\,49872,25703
566853,\,26404,25703
566854,/,25703,25675
566855,/,25703,99785
566856,/,25703,25796
566857,/,25703,26012
566858,/,25703,26016
566859,\,25735,25714
566860,\,58012,25727
566861,\,51205,25728
566862,\,25749,25732
566863,/,25732,26772
566864,\,19989,25735
566865,\,21247,25735
566866,\,22602,25735
566867,\,23960,25735
566868,\,26228,25735
566869,\,26764,25735
566870,\,27147,25735
566871,\,129140,25735
566872,\,25747,25739
566873,\,32117,25747
566874,\,107229,25747
566875,\,48765,25747
566876,\,22612,25747
566877,\,45777,25747
566878,\,23961,25747
566879,\,124265,25747
566880,/,25747,120524
566881,/,25747,99819
566882,/,25747,50667
566883,/,25747,120526
566884,/,25747,120527
566885,/,25747,58374
566886,/,25747,99820
566887,/,25747,120529
566888,/,25747,25742
566889,/,25747,120530
566890,/,25747,120532
566891,/,25747,120533
566892,/,25747,120534
566893,/,25747,25743
566894,/,25747,37322
566895,/,25747,25744
566896,/,25747,120535
566897,/,25747,99821
566898,/,25747,120536
566899,/,25747,120537
566900,/,25747,120539
566901,/,25747,25746
566902,/,25747,120544
566903,\,22292,25754
566904,/,25754,120567
566905,/,25754,56548
566906,/,25754,25763
566907,/,132623,25759
566908,\,23966,25779
566909,\,25918,25779
566910,/,132624,58038
566911,\,125092,25792
566912,/,25792,25791
566913,/,25792,120670
566914,/,25792,99846
566915,/,25792,120672
566916,\,120657,25793
566917,/,25801,25797
566918,/,25801,99852
566919,/,25801,25798
566920,/,25801,25799
566921,/,25801,44759
566922,/,25801,55540
566923,/,25801,25800
566924,/,25801,46691
566925,\,120698,25802
566926,\,33338,25803
566927,/,23708,34701
566928,/,25803,120693
566929,/,25803,120694
566930,/,25803,120695
566931,/,25803,120696
566932,/,25803,120697
566933,/,25803,120698
566934,/,25803,46507
566935,\,102868,25804
566936,\,57920,25804
566937,\,19991,25825
566938,\,97956,25825
566939,\,29014,25825
566940,\,26408,25825
566941,\,26766,25825
566942,\,19993,25826
566943,\,39504,25826
566944,\,22299,25826
566945,\,22605,25826
566946,\,23102,25826
566947,\,25838,25826
566948,\,44717,25826
566949,\,26767,25826
566950,\,27577,25826
566951,\,131461,25826
566952,/,25826,57539
566953,/,25826,26114
566954,\,21255,25838
566955,\,109920,25838
566956,\,121372,25838
566957,\,100383,25838
566958,/,25846,44706
566959,/,25846,26651
566960,/,25848,20891
566961,/,25849,55789
566962,/,25849,45610
566963,/,25849,32092
566964,/,25849,22076
566965,/,25849,23033
566966,/,25849,24036
566967,/,25849,24359
566968,/,25849,26187
566969,/,25849,26657
566970,/,25849,27574
566971,\,22302,25858
566972,\,22609,25858
566973,/,25858,19305
566974,/,25858,21416
566975,/,25858,22114
566976,/,25858,22506
566977,/,25858,22780
566978,/,25858,24119
566979,/,25858,26343
566980,/,25858,26685
566981,/,25858,41940
566982,/,25858,27767
566983,\,43378,25859
566984,/,25859,50786
566985,/,25859,19307
566986,/,25859,20920
566987,/,25859,21422
566988,/,25859,22115
566989,/,25859,22507
566990,/,25859,22782
566991,/,25859,24426
566992,/,25859,25415
566993,/,25859,26208
566994,/,25859,34164
566995,/,25859,26344
566996,/,25859,26694
566997,/,25859,27110
566998,/,25859,41727
566999,/,25859,37605
567000,/,25859,38928
567001,/,25859,27768
567002,\,99914,99913
567003,\,33709,25864
567004,\,22303,25864
567005,\,39848,25864
567006,/,25867,20268
567007,/,25867,20926
567008,/,25867,21438
567009,/,25867,22514
567010,/,25867,22789
567011,/,25867,24165
567012,/,25867,49191
567013,/,25867,25540
567014,/,25867,33360
567015,/,25867,26213
567016,/,25867,26353
567017,/,25867,26702
567018,/,25867,27509
567019,/,25867,27783
567020,/,25868,46457
567021,/,25868,21442
567022,/,25868,32495
567023,/,25868,22795
567024,/,25868,24169
567025,/,25868,24368
567026,/,25868,50297
567027,/,25868,32467
567028,/,23708,52119
567029,/,25868,27511
567030,/,25870,31560
567031,/,25870,20928
567032,/,25870,21471
567033,/,25870,22146
567034,/,25870,43350
567035,/,25870,22801
567036,/,25870,34240
567038,/,25870,29746
567039,/,25870,52781
567040,/,25870,42047
567041,/,25870,128520
567042,/,25870,27546
567043,/,25870,51851
567044,\,121121,25871
567045,/,25871,40791
567046,/,25871,55743
567047,/,25871,21472
567048,/,25871,22147
567049,/,25871,22802
567050,/,25871,24186
567051,/,25871,99081
567052,/,25871,47837
567053,/,25871,27519
567054,/,25871,27785
567055,/,25880,98423
567056,/,25880,22566
567057,/,25880,22930
567058,/,25880,26129
567059,/,25880,26724
567060,/,25882,47405
567061,/,25882,19353
567062,/,25882,19911
567063,/,25882,57817
567064,/,25882,43906
567065,/,25882,23070
567066,/,25882,24215
567067,/,25882,26153
567068,/,25882,44890
567069,/,25882,26374
567070,/,25882,34803
567071,/,25882,33817
567072,/,25899,54406
567073,/,25899,43372
567074,/,25899,114902
567075,/,25899,26742
567076,\,113208,25903
567077,/,25903,19406
567078,/,25903,21194
567079,/,25903,108822
567080,/,25903,23922
567081,/,25903,113208
567082,/,25903,24377
567083,/,25903,52836
567084,/,25903,36140
567085,/,25907,19410
567086,/,25907,19796
567087,/,25907,58304
567088,/,25907,21202
567089,/,25907,36772
567090,/,25907,46369
567091,/,25907,22857
567092,/,25907,24379
567093,/,25907,24430
567094,/,25907,58007
567095,/,25907,26267
567096,/,25907,26392
567097,/,25907,26750
567098,/,25907,27455
567099,/,25907,51266
567100,/,25907,27800
567101,/,25909,19420
567102,/,25909,19806
567103,/,25909,21221
567104,/,25909,22256
567105,/,25909,39738
567106,/,25909,22863
567107,/,25909,25240
567108,/,25909,42612
567109,/,25909,50901
567110,/,25909,26752
567111,/,25909,57394
567112,/,25909,27456
567113,/,25909,43719
567114,/,25910,45922
567115,/,25910,22258
567116,/,25910,31213
567117,/,25912,21233
567118,/,25912,22262
567119,/,25912,108899
567120,/,25912,39719
567121,/,25912,36261
567122,/,25912,47294
567123,\,121388,25921
567124,/,132638,121451
567125,/,25931,107361
567126,/,25931,22634
567127,/,25931,23161
567128,/,25931,26814
567129,/,23734,24215
567130,/,25931,27270
567131,/,25933,41421
567132,/,25933,32027
567133,/,25933,21588
567134,/,25933,107959
567135,/,25933,98446
567136,/,25933,24299
567137,/,25933,115013
567138,/,25933,25472
567139,/,25933,125255
567140,/,25933,127492
567141,/,25933,100642
567142,/,25933,100643
567143,/,25933,127498
567144,/,25933,27274
567145,/,25933,127499
567146,/,25933,27275
567147,/,25933,50693
567148,/,25933,54630
567149,/,25933,27277
567150,/,25933,127504
567151,/,25933,27280
567152,/,25933,128477
567153,/,25940,50833
567154,/,25940,22637
567155,\,34185,25944
567156,/,25944,19179
567157,/,25944,22439
567158,/,25944,23189
567159,/,25944,32335
567160,/,25944,27685
567161,\,44954,25948
567162,/,25948,19181
567163,/,25948,20228
567164,/,25948,39075
567165,/,25948,21672
567166,/,25948,22443
567167,/,25948,22645
567168,/,25948,25491
567169,/,25948,26841
567170,/,25948,27586
567171,/,25948,27666
567172,/,25948,38967
567173,/,25958,50325
567174,/,25958,19920
567175,/,25958,30551
567176,/,25958,21734
567177,/,25958,22465
567178,/,25958,22974
567179,/,25958,24405
567180,/,25958,24450
567181,/,25958,44668
567182,/,25958,26274
567183,/,25958,33920
567184,/,25958,26850
567185,/,25958,27490
567186,/,25958,41211
567187,/,25958,57724
567188,/,25958,34833
567189,/,25958,131147
567190,\,21263,25977
567191,\,23111,25977
567192,\,23965,25977
567193,\,26776,25977
567194,\,54881,25977
567195,/,132641,25989
567196,\,26011,26012
567197,\,52786,26018
567198,/,26018,26019
567199,/,26018,121895
567200,/,26018,31125
567201,\,102879,26022
567202,\,22304,26022
567203,\,98428,26022
567204,\,23968,100013
567205,\,121911,100013
567206,\,100012,100013
567207,\,121983,26030
567208,/,26030,121970
567209,/,26030,121971
567210,/,26030,100016
567211,\,122023,26050
567212,\,26062,26059
567213,\,38755,26062
567214,\,22307,26062
567215,\,23118,26062
567216,\,34011,26062
567217,\,41059,26062
567218,\,27801,26062
567219,\,122096,26066
567220,\,125120,26066
567221,\,129047,26066
567222,\,98850,26071
567223,\,20002,26077
567224,\,21274,26077
567225,\,107259,26077
567226,\,107892,26077
567227,\,23973,26077
567228,\,26777,26077
567229,\,37317,26080
567230,/,23764,36117
567231,\,22310,26080
567232,\,23127,26080
567233,\,23974,26080
567234,\,119821,26080
567235,\,121397,26080
567236,/,26080,100029
567237,/,26080,122151
567238,/,26080,122152
567239,/,26080,122153
567240,\,98433,26097
567241,/,132645,122239
567242,/,132645,26101
567243,/,132645,122240
567244,/,132645,122241
567245,/,132645,26103
567246,\,19916,26115
567247,\,34407,26115
567248,\,21277,26115
567249,\,106214,26115
567250,\,22615,26115
567251,\,23129,26115
567252,\,23975,26115
567253,\,24386,26115
567254,\,25588,26115
567255,\,26158,26115
567256,\,100117,26115
567257,\,26422,26115
567258,\,27150,26115
567259,\,40067,26115
567260,\,38106,26115
567261,\,40156,26115
567262,\,46868,26115
567263,\,100053,26125
567264,\,26137,26131
567265,\,20004,26137
567266,\,20167,26137
567267,\,21278,26137
567268,\,22316,26137
567269,\,23131,26137
567270,\,23976,26137
567271,\,119822,26137
567272,\,26780,26137
567273,\,27560,26137
567274,\,27802,26137
567275,\,26161,26140
567276,/,26146,20944
567277,/,26146,50643
567278,/,26146,49449
567279,/,26146,24283
567280,/,26146,25466
567281,/,26146,52279
567282,/,26146,26247
567283,/,26146,26808
567284,/,26146,27105
567285,/,26146,35025
567286,/,26148,35003
567287,/,26148,19508
567288,/,26148,22424
567290,/,26148,55810
567291,/,26148,25482
567292,/,26148,100065
567293,/,26148,49845
567294,/,26148,58372
567295,/,26148,30838
567296,/,26148,27552
567297,/,26153,19353
567298,/,26153,19911
567299,/,26153,57817
567300,/,26153,43906
567301,/,26153,23070
567302,/,26153,24215
567303,/,26153,25882
567304,/,26153,44890
567305,/,26153,26374
567306,/,26153,34803
567307,/,26153,33817
567308,\,34118,26161
567309,\,22322,26161
567310,\,23135,26161
567311,\,37267,26167
567312,/,26171,26172
567313,/,26176,47405
567314,/,26176,19353
567315,/,26176,19911
567316,/,26176,57817
567317,/,26176,23070
567318,/,26176,23734
567319,/,26176,24215
567320,/,26176,25882
567321,/,26176,26153
567322,/,26176,26374
567323,/,26176,34803
567324,/,26176,33817
567325,/,26180,19905
567326,/,26180,44312
567327,\,53491,26181
567328,\,43642,26184
567329,/,26184,19159
567330,/,26184,20913
567331,/,24138,24227
567332,/,26184,22073
567333,/,26184,35764
567334,/,26184,23031
567335,/,26184,24033
567336,/,26184,24358
567337,/,26184,25505
567338,/,26184,34889
567339,/,26184,26323
567340,/,26184,26655
567341,/,26184,53936
567342,\,26206,132649
567343,/,26208,50786
567344,/,26208,19307
567345,/,26208,20920
567346,/,26208,21422
567347,/,26208,22115
567348,/,26208,22507
567349,/,26208,22782
567350,/,26208,24126
567351,/,26208,24426
567352,/,26208,25415
567353,/,26208,25859
567354,/,26208,34164
567355,/,26208,26344
567356,/,26208,26694
567357,/,26208,27110
567358,/,26208,41727
567359,/,26208,38928
567360,/,26208,27768
567361,/,26213,20268
567362,/,26213,20926
567363,/,26213,21438
567364,/,26213,22130
567365,/,26213,22514
567366,/,26213,22789
567367,/,26213,24165
567368,/,26213,49191
567369,/,26213,25540
567370,/,26213,25867
567371,/,26213,33360
567372,/,26213,26353
567373,/,26213,26702
567374,/,26213,27509
567375,/,26213,27783
567376,/,26215,98508
567377,/,26215,27518
567378,\,26242,100127
567379,\,26783,26242
567380,/,26247,58065
567381,/,26247,20944
567382,/,26247,50643
567383,/,26247,49449
567384,/,26247,24283
567385,/,26247,25466
567386,/,26247,52279
567387,/,26247,26146
567388,/,26247,26248
567389,/,26247,26808
567390,/,26247,27105
567391,/,26247,35025
567392,/,26263,27664
567393,\,123129,26271
567394,/,26271,46506
567395,/,26271,129115
567396,/,26274,50325
567397,/,26274,19920
567398,/,26274,20959
567399,/,26274,30551
567400,/,26274,21734
567401,/,26274,22465
567402,/,26274,22974
567403,/,26274,24405
567404,/,26274,24450
567405,/,26274,44668
567406,/,26274,25958
567407,/,26274,33920
567408,/,26274,26850
567409,/,26274,27490
567410,/,26274,41211
567411,/,26274,57724
567412,/,26274,28037
567413,/,26274,131147
567414,/,26277,24460
567415,/,26277,29289
567416,/,26277,26480
567417,/,26277,125417
567418,\,54863,26278
567419,\,22327,26280
567420,\,26784,26285
567421,\,29024,26286
567422,\,21292,26286
567423,\,22333,26286
567424,\,23139,26286
567425,\,23986,26286
567426,\,25593,26286
567427,\,26786,26286
567428,\,27562,26286
567429,\,123220,26291
567430,\,21294,26313
567431,\,26788,26313
567432,/,24548,34953
567433,\,54669,26315
567434,/,26323,19219
567435,/,26323,21334
567436,/,26323,22073
567437,/,26323,23031
567438,/,26323,24033
567439,/,26323,24358
567440,/,26323,25505
567441,/,26323,26655
567442,/,26324,19224
567443,/,26324,28459
567444,/,26324,21361
567445,/,26324,22079
567446,/,26324,23036
567447,/,26324,24041
567448,/,26324,32208
567449,/,26330,41533
567450,/,26330,56223
567451,\,26326,26337
567452,/,26343,19119
567453,/,26343,19305
567454,/,26343,21416
567455,/,26343,22114
567456,/,26343,22506
567457,/,26343,22780
567458,/,26343,24119
567459,/,26343,25858
567460,/,26343,41940
567461,/,26343,27767
567462,\,26345,26344
567463,/,26344,50786
567464,/,26344,19307
567465,/,26344,20920
567466,/,26344,21422
567467,/,26344,22115
567468,/,26344,22507
567469,/,26344,22782
567470,/,26344,24126
567471,/,26344,24426
567472,/,26344,25415
567473,/,26344,25859
567474,/,26344,26208
567475,/,26344,34164
567476,/,26344,26694
567477,/,26344,27110
567478,/,26344,37605
567479,/,26344,38928
567480,/,26344,27768
567481,/,26353,20268
567482,/,26353,20926
567483,/,26353,21438
567484,/,26353,22130
567485,/,26353,22514
567486,/,26353,22789
567487,/,26353,24165
567488,/,26353,49191
567489,/,26353,25540
567490,/,26353,25867
567491,/,26353,33360
567492,/,26353,26213
567493,/,26353,26702
567494,/,26353,27509
567495,/,26353,27783
567496,/,26374,19353
567497,/,26374,19911
567498,/,26374,57817
567499,/,26374,43906
567500,/,26374,23070
567501,/,26374,24215
567502,/,26374,25882
567503,/,26374,26153
567504,/,26374,44890
567505,/,26374,34803
567506,/,26374,33817
567507,/,26387,21184
567508,/,26387,22236
567509,/,26387,22850
567510,/,26387,121287
