id,type,source,target
297124,/,37240,45482
297125,\,55265,37280
297126,\,102281,37299
297127,/,37312,39444
297128,/,37312,27774
297129,/,37312,130332
297130,\,108816,37321
297131,\,52190,100284
297132,/,37333,57197
297133,/,37333,37298
297134,/,37333,21796
297135,/,37333,106366
297136,/,37333,32863
297137,/,37333,36055
297138,/,37333,32629
297139,/,37333,53987
297140,/,37333,21801
297141,/,37333,106372
297142,/,37333,50538
297143,/,37333,106373
297144,/,37333,44791
297145,/,37333,38479
297146,/,37333,106374
297147,/,37333,21802
297148,/,37333,131772
297149,/,37333,131773
297150,/,37338,98801
297151,\,54941,56883
297152,/,37364,21003
297153,\,123618,37380
297154,\,126288,37484
297155,/,37513,118005
297156,/,37522,19667
297157,/,37522,97930
297158,/,37522,21127
297159,/,37522,29280
297160,/,37522,37613
297161,/,37522,35575
297162,/,37522,97931
297163,/,37522,21129
297164,/,37522,49628
297165,/,37522,21956
297166,/,37522,21957
297167,/,37522,21958
297168,/,37522,21960
297169,/,37522,21959
297170,\,37955,37522
297171,/,37540,31684
297172,/,37540,22472
297173,/,37545,56097
297174,\,31580,37566
297175,\,122540,37567
297176,\,27036,37598
297177,\,41225,37598
297178,/,37613,19667
297179,/,37613,97930
297180,/,37613,21127
297181,/,37613,29280
297182,/,37613,21128
297183,/,37613,47587
297184,/,37613,35575
297185,/,37613,97931
297186,/,37613,49628
297187,/,37613,21956
297188,/,37613,21957
297189,/,37613,21958
297190,/,37613,21960
297191,/,37613,21959
297192,\,32876,37638
297193,\,35354,37677
297194,/,103918,54768
297195,/,103918,38805
297196,\,46023,37717
297197,/,37717,132177
297198,/,37717,132766
297199,/,37717,51972
297200,/,37717,101412
297201,/,37717,19147
297202,/,37717,40184
297203,/,37717,101413
297204,/,37717,101414
297205,/,37717,19150
297206,\,125355,37720
297207,\,125356,37720
297208,\,100267,100266
297209,\,130121,37741
297210,\,98602,37746
297211,/,37822,97768
297212,/,37822,103672
297213,\,31655,37826
297214,\,131818,37836
297215,\,35739,100552
297216,\,119864,37860
297217,\,50610,37860
297218,/,37860,99745
297220,/,37889,124244
297221,/,37889,56640
297222,/,37889,39234
297223,/,37889,37550
297224,/,37889,124246
297225,/,37889,100269
297226,/,37889,44794
297227,/,37889,54626
297228,/,37907,32887
297229,/,37931,123213
297230,/,37931,26289
297231,/,37931,123217
297232,/,37931,48341
297233,/,37931,33312
297234,/,37931,40489
297235,/,37931,49546
297236,/,37931,123218
297237,/,37931,46091
297238,/,37953,20994
297239,/,37953,53445
297240,/,37953,20996
297241,/,37953,20998
297242,/,37955,48306
297243,/,37955,57076
297244,/,37955,58028
297245,\,56360,30953
297246,/,37985,23755
297247,/,37999,25203
297248,/,38014,130047
297249,/,38014,130048
297250,/,38014,27715
297251,/,38021,131503
297252,/,38022,116478
297253,/,38022,116479
297254,/,38022,24761
297255,/,38022,24762
297256,/,38022,116489
297257,/,38022,57146
297258,/,38022,24763
297259,/,38022,30599
297260,/,38022,47980
297261,/,38022,116492
297262,/,38022,116493
297263,/,38022,116494
297264,/,38022,116495
297265,/,38022,24764
297266,/,38022,30883
297267,/,38022,51336
297268,/,38022,116498
297269,/,38022,43929
297270,/,38022,116497
297271,/,38022,43589
297272,/,38022,52586
297273,/,38022,116500
297274,/,38022,24765
297275,\,35494,38040
297276,/,38066,42373
297277,\,120738,38087
297278,/,38087,120727
297279,/,38087,28544
297280,/,38087,120729
297281,/,38087,120730
297282,/,38087,46358
297283,/,38087,120732
297284,/,38087,120734
297285,/,38087,25810
297286,/,38087,120735
297287,/,38087,25811
297288,/,38087,99858
297289,/,38087,25812
297290,/,38087,25813
297292,/,38087,120748
297293,/,38087,25815
297294,/,38087,120750
297295,/,38087,25816
297296,/,38087,120751
297297,/,38087,120752
297298,/,38087,120753
297299,/,38087,120760
297300,/,38087,120758
297301,/,38087,120757
297302,/,38111,118842
297303,\,119441,38129
297304,\,52638,38129
297305,\,119442,38129
297306,\,119443,38129
297307,\,100258,38138
297308,\,117009,38151
297309,\,24914,38151
297310,/,38168,49925
297311,\,38464,38173
297312,\,118792,38251
297313,\,118794,38251
297314,/,38253,36336
297315,/,38253,44176
297316,/,38253,45879
297317,/,38253,37211
297318,/,38253,28805
297319,/,38253,35398
297320,/,38253,41905
297321,/,38276,98731
297322,/,38276,98733
297323,/,38276,112147
297324,/,38276,112149
297325,/,38276,23767
297326,/,38310,43018
297327,/,38310,20021
297328,/,38315,41475
297329,\,124663,38331
297330,/,38366,114693
297331,/,38366,57313
297332,/,38366,49328
297333,/,38366,24689
297334,/,38366,31927
297335,/,38386,31092
297336,/,38386,52637
297337,/,38386,48146
297338,/,38386,30877
297339,/,38386,35487
297340,/,38386,55599
297341,/,38386,19759
297342,\,50228,38388
297343,\,54616,38388
297344,\,50444,38388
300701,/,55793,55623
297346,/,100837,27648
297347,/,100837,27649
297348,/,100837,33934
297349,/,100837,100838
297350,/,100837,27659
297351,\,98884,38429
297352,\,30416,38447
297353,\,40821,38458
297354,/,38467,35023
297355,/,38467,37356
297356,/,38471,120629
297357,/,38474,98518
297358,/,38474,110537
297359,/,38474,110538
297360,/,38479,57197
297361,/,38479,37298
297362,/,38479,28876
297363,/,38479,37333
297364,/,38479,21796
297365,/,38479,106366
297366,/,38479,32863
297367,/,38479,36055
297368,/,38479,21799
297369,/,38479,32629
297370,/,38479,53987
297371,/,38479,106372
297372,/,38479,50538
297373,/,38479,106373
297374,/,38479,106374
297375,/,38479,131772
297376,/,38479,131773
297377,\,125267,38508
297378,\,49187,38514
297379,/,38514,28109
297380,\,112973,38562
297381,\,112972,38562
297382,\,112975,38562
297383,\,130673,38583
297384,/,38593,22497
297385,/,38593,51633
297386,/,38593,28996
297387,/,38593,44657
297388,/,38593,107581
297389,/,38593,22500
297390,/,38593,22502
297391,/,38593,22503
297392,/,38593,107591
297393,/,38593,22504
297394,\,35907,38610
297395,/,38610,39275
297396,\,52881,38615
297397,/,38616,110572
297398,/,38616,33048
297399,/,38616,51083
297400,/,38616,35382
297401,/,38616,47267
297402,/,38616,110578
297403,/,38616,57873
297404,/,38616,32288
297405,/,38616,23312
297406,/,38616,23313
297407,/,38647,129674
297408,/,38647,129675
297409,/,38647,129677
297410,/,38647,28690
297411,/,38647,129678
297412,/,38647,30729
297413,/,38647,29815
297414,/,38647,129680
297415,/,38647,30642
297416,/,38647,39742
297417,\,35776,38654
297418,/,38655,43897
297419,\,47436,38678
297420,/,38678,50983
297421,/,38678,44174
297422,/,38678,52589
297423,\,54354,38692
297424,\,59304,38710
297425,/,38747,123818
297426,/,38747,26483
297427,/,38747,123819
297428,/,38747,123820
297429,/,38747,123821
297430,\,116402,38754
297431,/,38761,47674
297432,\,111433,38771
297433,\,98729,38773
297434,/,38773,23761
297435,\,26961,38775
297436,/,38795,24532
297437,/,38795,99191
297438,/,38795,115613
297439,/,38795,24533
297440,/,38795,132541
297441,/,38795,115618
297442,/,38795,42291
297443,/,38813,45876
297444,/,38813,100302
297445,/,38813,100303
297446,/,38814,120259
297447,/,38814,31208
297448,/,38814,120260
297449,/,38814,120295
297450,/,38814,120296
297451,/,38814,120297
297452,/,38814,44685
297453,/,38814,53319
297454,/,38814,35802
297455,/,38814,120317
297456,/,38822,25654
297457,/,38822,120067
297458,/,38822,120068
297459,/,38822,120069
297460,/,38822,53289
297461,/,38822,120071
297462,/,38822,23558
297463,/,38830,44331
297464,/,38830,51930
297465,/,38830,100809
297466,/,38830,27590
297467,/,38830,129307
297468,/,38830,46874
297469,/,38830,129309
297470,/,38830,129310
297472,/,38830,53103
297473,/,38830,129311
297474,\,39586,38832
297475,/,38843,34238
297476,/,38843,122945
297477,/,38843,58119
297478,/,38843,43847
297479,/,38843,49866
297480,\,97536,57230
297481,/,38851,27247
297482,/,38851,127408
297483,/,38851,27250
297484,/,38851,100639
297485,/,38851,27264
297486,\,55641,38905
297487,\,40534,38928
297488,\,37070,38952
297489,/,38976,97718
297490,/,38976,103345
297491,/,38976,20263
297492,/,38976,20265
297493,/,38976,20266
297494,/,38976,103346
297495,/,38976,20267
297496,/,38976,51220
297497,\,101057,39020
297498,\,21761,39023
297499,\,21762,39023
297500,\,21764,39023
297501,\,28196,101181
297502,/,39086,31515
297503,/,39086,50740
297504,/,39086,33856
297505,/,39086,24684
297506,/,39086,37465
297507,/,39086,99254
297508,/,39086,24685
297509,/,39086,58331
297510,/,39086,24686
297511,/,39086,99255
297512,/,39086,24687
297513,/,39086,116183
297514,/,39086,24688
297515,/,39110,130497
297516,\,55043,99472
297517,\,52622,99472
297518,/,39194,112854
297519,/,39194,98792
297520,/,39212,50825
297521,/,39230,26885
297522,/,39230,26886
297523,/,39234,43696
297524,/,39234,124244
297525,/,39234,37550
297526,/,39234,124246
297527,/,39234,37889
297528,/,39234,100269
297529,/,39234,44794
297530,/,39234,54626
297531,\,22219,39278
297532,\,22220,39278
297533,\,22221,39278
297534,/,39280,38352
297535,\,54052,39293
297536,/,39337,48077
297537,/,39369,26081
297538,/,39369,36238
297539,/,39369,47238
297540,/,39369,56796
297541,/,39369,122173
297542,/,39369,39263
297543,/,39369,122174
297544,/,39369,35676
297545,/,39369,100034
297546,/,39369,26082
297547,\,52860,98714
297548,/,39385,110375
297549,/,39385,57501
297550,/,39385,110376
297551,/,39385,23255
297552,\,126288,39387
297553,/,39387,109321
297554,/,39387,109324
297555,/,39387,109330
297556,/,39411,99838
297557,/,39411,99837
297558,/,39416,99616
297559,/,39416,118980
297560,/,39416,118981
297561,/,39416,58099
297562,/,39416,25391
297563,/,39416,54226
297564,/,39416,118982
297565,/,39416,35682
297566,/,39416,25394
297567,/,39416,118983
297568,/,39416,25395
297569,/,39416,25396
297570,\,108733,39431
297571,/,39439,117239
297572,/,39439,117240
297573,/,39439,24987
297574,/,39439,117242
297575,\,20766,39459
297576,\,20768,39459
297577,\,42981,39459
297578,\,104506,39459
297579,/,39465,22115
297580,/,39465,42072
297581,\,43413,39489
297582,\,114077,98967
297583,/,39547,25120
297584,/,39547,99458
297585,/,39547,99460
297586,/,39547,117808
297587,/,39547,117809
297588,/,39547,117810
297589,/,39547,117812
297590,/,39547,25125
297591,/,39547,117813
297592,/,39547,117814
297593,/,39547,42563
297594,/,39569,24806
297595,/,39575,35599
297596,\,57208,39600
300702,\,41475,55796
297598,\,124798,39621
297599,\,124799,39621
297600,/,39651,26162
297601,\,117565,117563
297602,\,130470,39693
297603,/,39717,26827
297604,\,43950,39719
297605,\,113144,39719
297606,/,39727,42758
297607,\,128268,39728
297608,\,46854,39728
297609,\,33301,39728
297610,\,128274,39728
297611,\,100736,39728
297612,/,39742,129674
297613,/,39742,38647
297614,/,39742,129675
297615,/,39742,129677
297616,/,39742,28690
297617,/,39742,129678
297618,/,39742,30729
297619,/,39742,29815
297620,\,53918,39746
297621,\,54674,39746
297622,\,49752,39746
297623,\,120153,39752
297624,\,48106,39755
297625,/,39766,102943
297626,/,39766,56601
297627,/,39766,29440
297628,/,39766,20028
297629,/,39766,57422
297630,/,39766,31916
297631,\,26661,39787
297632,\,50556,39805
297633,/,39805,36540
297634,/,39805,44844
297635,/,39825,25007
297636,/,39825,45696
297637,/,39825,36481
297638,/,39825,117403
297639,/,39842,26838
297640,/,39842,125325
297641,/,39842,125328
297642,/,39842,125329
297643,/,39842,26840
297644,/,39842,125342
297645,/,39842,100405
297646,/,39842,39570
297647,\,20727,39873
297648,/,39875,130037
297649,\,127487,39876
297650,/,39896,21887
297651,/,39913,23572
297652,/,39913,23573
297653,/,39913,32998
297654,/,39913,111416
297655,\,118070,39942
297656,/,39964,29138
297657,/,39964,20900
297658,/,39964,20901
297659,/,39964,40952
297660,/,40002,124529
297661,/,40003,48757
297662,/,40018,106507
297663,/,40018,21860
297664,/,40018,21861
297665,/,40018,21862
297666,/,40018,21863
297667,\,19419,40030
297668,/,40066,48106
297669,/,40066,39755
297670,/,40066,30334
297671,/,40066,103389
297672,/,40066,30279
297673,/,40066,20285
297674,/,40066,44999
297675,/,40066,58951
297676,/,40066,29287
297677,/,40066,51290
297678,/,40066,103392
297679,/,40066,20286
297680,/,40066,97724
297681,/,40066,28848
297682,/,40066,103395
297683,/,40066,30604
297684,/,40066,20288
297685,/,40066,50977
297686,/,40066,40202
297687,/,40066,30564
297688,/,40066,103403
297689,/,40066,33876
297690,/,40066,35713
297691,/,40066,50966
297692,/,40066,46831
297693,/,40066,20292
297694,/,40066,35329
297695,/,40066,28637
297696,/,40066,37586
297697,/,40066,36490
297698,/,40066,20294
297699,/,40066,51987
297700,\,35346,40066
297701,\,129119,41211
297702,\,27353,40105
297703,\,127748,40105
297704,\,45745,40105
297705,/,40118,28366
297706,\,31244,40137
297707,\,31306,40137
297708,\,20807,40137
297709,\,20808,40137
297710,\,42343,40137
297711,\,104569,40137
297712,\,43801,40137
297713,\,35799,40137
297714,\,104574,40137
297715,\,44521,40137
297716,\,97858,40137
297717,\,38066,40146
297718,\,43588,40146
297719,\,32982,40146
297720,/,44149,97713
297721,/,44149,51247
297722,/,44149,54679
297724,/,44149,103365
297725,/,44149,28792
297726,/,44149,56212
297727,/,44149,20335
297728,/,40202,28681
297729,\,41621,40213
297730,\,57951,40213
297731,\,131870,40213
297732,\,124388,40213
297733,/,105069,20974
297734,/,105069,97891
297735,/,105069,52977
297736,/,105069,43724
297737,/,105069,20976
297738,/,40271,50661
297739,\,101524,40283
297740,\,101525,40283
297741,\,46142,40283
297742,\,101531,40283
297743,\,28684,40283
297744,\,103130,40298
297745,/,40300,99398
297746,/,40300,117358
297747,/,40300,99395
297748,/,40300,117360
297749,/,40300,117362
297750,/,40300,117363
297751,/,40300,45807
297752,/,40300,117364
297753,/,40300,117366
297754,/,40300,47868
297755,/,40300,99396
297756,/,40300,24996
297757,/,40300,117368
297758,/,40300,117370
297759,/,40300,24997
297760,/,40300,117372
297761,/,40300,117373
297762,/,40300,50888
297763,/,40300,133013
297764,/,40306,38022
297765,/,40306,24759
297766,/,40306,116478
297767,/,40306,116479
297768,/,40306,24761
297769,/,40306,24762
297770,/,40306,41016
297771,/,40306,116489
297772,/,40306,57146
297773,/,40306,24763
297774,/,40306,47980
297775,/,40306,116493
297776,/,40306,116494
297777,/,40306,116495
297778,/,40306,24764
297779,/,40306,30883
297780,/,40306,51336
297781,/,40306,116498
297782,/,40306,43929
297783,/,40306,116497
297784,/,40306,52586
297785,/,40306,116500
297786,/,40330,51786
297787,/,40330,50974
297788,\,113958,40334
297789,\,113959,40334
297790,/,40348,108468
297791,/,40348,98282
297792,/,40348,22776
297793,\,128322,40349
297794,/,40365,54757
297795,/,40365,23413
297796,/,40365,23463
297797,/,40365,40491
297798,/,40365,46176
297799,/,40365,47622
297800,/,40365,54040
297801,/,40365,111034
297802,/,40365,111036
297803,/,40365,111039
297804,/,40365,98593
297805,/,40365,111041
297806,/,40365,111042
297807,\,29296,132157
297808,/,40392,23653
297809,\,21492,40399
297810,\,124495,40403
297811,/,40412,26921
297812,/,40412,30161
297813,/,40429,51117
297814,/,40429,25565
297815,/,100019,48316
297816,/,40449,124086
297817,/,40449,26543
297818,/,40449,26544
297819,/,40449,124087
297820,/,40449,124089
297821,/,40449,124090
297822,/,40449,124091
297823,/,40449,124092
297824,/,40449,38630
297825,\,43107,132249
297826,/,132249,58362
297827,/,132249,26991
297828,/,40489,123213
297829,/,40489,37931
297830,/,40489,26289
297831,/,40489,123217
297832,/,40489,48341
297833,/,40489,33312
297834,/,40489,49546
297835,/,40489,123218
297836,/,40489,46091
297837,/,40491,54757
297838,/,40491,23414
297839,/,40491,23463
297840,/,40491,46176
297841,/,40491,47622
297842,/,40491,54040
297843,/,40491,111034
297844,/,40491,23464
297845,/,40491,111036
297846,/,40491,40365
297847,/,40491,111039
297848,/,40491,98593
300703,\,38315,55796
297850,/,40491,111042
297851,\,40691,40498
297852,\,34050,40498
297853,/,40516,49127
297854,/,40516,57503
297855,/,132083,132079
297856,/,132083,52540
297857,/,132083,132085
297858,/,132083,28229
297859,/,132083,53245
297860,/,132083,132086
297861,/,132083,28230
297862,\,20698,40564
297863,/,40566,26904
297864,/,40566,58245
297865,\,20580,40642
