id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
22436,d1086,determinatio,n,n-s---fn3-,determination,,,[d̪ɛ.t̪ɛr.mɪ.'n̪a.t̪ɪ̣.jɔ],determinatio,1
100562,s8309,septingenti,a,app---mn1-,septingent septingent septingent,,,[sɛp.t̪ɪŋ.'gɛn̪.t̪ɪ],septingenti,0
22437,d1088,determino,v,v1spia--1-,determin determinau determinat,,,[deːˈtɛr.mɪ.noː],determino,1
22438,d1089,detero,v,v1spia--3-,deter detriu detrit,,,[ˈdeː.tɛ.roː],detero,1
22435,22435,deterius,r,rc--------,,,,[d̪ɛ.'t̪ɛ.rɪ̣.jʊs],deterius,1
22439,d1091,deterreo,v,v1spia--2-,deterr deterru deterrit,,,[deːˈtɛr.re.oː],deterreo,1
22440,d1470,detestatio,n,n-s---fn3-,detestation,,,[d̪ɛ.t̪ɛs.'t̪a.t̪ɪ̣.jɔ],detestatio,1
22442,d1098,detexo,v,v1spia--3-,detex detexu detext,,,[d̪ɛ.'t̪ɛk.sɔ],detexo,1
22444,d1101,detondeo,v,v1spia--2-,detond detotond detons,,,[deːˈtɔn.de.oː],detondeo,1
22445,d1102,detono,v,v1spia--1-,deton detonu detonit,,,[ˈdeː.tɔ.noː],detono,1
22446,d1104,detonso,v,v1spia--1-,detons detonsau detonsat,,,['d̪ɛt̪ɔːn̪.sɔ],detonso,1
22447,d1107,detorqueo,v,v1spia--2-,detorqu detors detort,,,[deːˈtɔr.kᶣe.oː],detorqueo,1
22449,d1110,detractor,n,n-s---mn3-,detractor,,,[deːˈtrak.tɔr],detractor,1
22451,d1111,detraho,v,v1spia--3-,detrah detrax detract,,,/ˈdeː.tra.hoː/,detraho,1
22453,d1115,detrecto,v,v1spia--1-,detrect detrectau detrectat,,,[deːˈtrɛk.toː],detrecto,1
22454,d1117,detrimentosus,a,aps---mn1-,detrimentos detrimentos detrimentos,,,[deː.triː.mɛnˈtoː.sʊs],detrimentosus,1
22458,d1122,detrunco,v,v1spia--1-,detrunc detruncau detruncat,,,['d̪ɛ.t̪rʊ.ŋkɔ],detrunco,1
22459,d1128,deturbo,v,v1spia--1-,deturb deturbau deturbat,,,[deːˈtʊr.boː],deturbo,1
22460,d1129,deturpo,v,v1spia--1-,deturp deturpau deturpat,,,[deːˈtʊr.poː],deturpo,1
22462,d1131,deuastatio,n,n-s---fn3-,deuastation,,,[d̪ewas.'t̪a.t̪ɪ̣.jɔ],deuastatio,1
22463,d1135,deueho,v,v1spia--3-,deueh deuex deuect,,,[ˈdeː.wɛ.hoː],deueho,1
22465,d1139,deuenio,v,v1spia--4-,deuen deuen deuent,,,[deːˈwɛ.ni.oː],deuenio,1
22456,22456,detritus,a,aps---mn1-,detrit detrit detrit,,,/deːˈtriː.tus/,detritus,1
22468,d1152,deuerticulum,n,n-s---nn2-,deuerticul,,,[deː.wɛrˈtɪ.kʊ.ɫũ],deuerticulum,1
22469,d1153,deuerto,v,v1spia--3-,deuert deuert deuers,,,[deːˈwɛr.toː],deuerto,1
22471,d1161,deuincio,v,v1spia--4-,deuinc deuinx deuinct,,,[deːˈwɪŋ.ki.oː],deuincio,1
22472,d1168,deuirgino,v,v1spia--1-,deuirgin deuirginau deuirginat,,,[deːˈwɪr.ɡɪ.noː],deuirgino,1
22473,d1170,deuito,v,v1spia--1-,deuit deuitau deuitat,,,/deːˈwiː.toː/,deuito,1
22474,d1180,deuorator,n,n-s---mn3-,deuorator,,,['d̪ewɔ.ra.t̪ɔr],deuorator,1
22476,d1186,deuotatio,n,n-s---fn3-,deuotation,,,[d̪ewɔ.'t̪a.t̪ɪ̣.jɔ],deuotatio,1
22477,d1187,deuotio,n,n-s---fn3-,deuotion,,,/deːˈwoː.ti.oː/,deuotio,1
22478,d1190,deuoueo,v,v1spia--2-,deuou deuou deuot,,,[deːˈwɔ.we.oː],deuoueo,1
22461,d1191,deuro,v,v1spia--3-,deur deuss deust,,,/deːˈuː.roː/,deuro,1
22470,22470,deuiatio,n,n-s---fn3-,deuiation,,,[d̪ewɪ̣.'ja.t̪ɪ̣.jɔ],deuiatio,1
22479,d8200,dexteritas,n,n-s---fn3-,dexteritat,,,[d̪ɛks.'t̪ɛ.rɪ.t̪as],dexteritas,1
22480,d1201,dextrale,n,n-s---nn3i,dextral,,,['d̪ɛks.t̪ra.lɛ],dextrale,1
22417,d1041,destructiuus,a,aps---mn1-,destructiu destructiu destructiu,,,[deːs.trʊkˈtiː.wʊs],destructiuus,1
22418,d1042,destructor,n,n-s---mn3-,destructor,,,[deːsˈtrʊk.tɔr],destructor,1
120024,120024,ostentus,a,aps---mn1-,ostent ostent ostent,,,[ɔs.'t̪ɛn̪.t̪ʊs],ostentus,0
120033,120033,ostracium,n,n-s---nn2-,ostraci,,,[ɔs.'t̪ra.kɪ̣.jũː],ostracium,0
22483,22483,diaconus,n,n-s---mn2-,diacon,,,[d̪ɪ̣.'ja.kɔ.n̪ʊs],diaconus,1
22496,d1347,dicio,n,n-s---fn3-,dicion,,27434,['d̪ɪ.kɪ̣.jɔ],dicio,1
22485,d1245,diaeta,n,n-s---fn1-,diaet,,,[dɪˈae̯.ta],diaeta,1
22490,22490,Diana,n,n-s---fn1-,Dian,,,['d̪ɪ̣.ja.n̪a],Diana,0
22552,d1595,diluuium,n,n-s---nn2-,diluui,,,[diːˈɫʊ.wi.ũ],diluuium,1
22498,22498,dictamnum,n,n-s---nn2-,dictamn,,,[dɪkˈtam.nũ],dictamnum,1
22510,22510,differens,a,aps---an3i,different different different,,,['d̪ɪf.fɛ.reːn̪s],differens,1
22491,d1291,diaphragma,n,n-s---nn3-,diaphragmat,,,[d̪ɪ̣.'ja.pʰra.gma],diaphragma,1
22492,d1296,diarium,n,n-s---nn2-,diari,,,[d̪ɪ̣.'ja.rɪ̣.jũː],diarium,1
22493,d1314,diatonicus,a,aps---mn1-,diatonic diatonic diatonic,,,[di.aˈtɔ.nɪ.kʊs],diatonicus,1
22494,d1318,diatriba,n,n-s---fn1-,diatrib,,,/diˈa.tri.ba/,diatriba,1
22495,d1335,dicax,a,aps---an3-,dicac dicac dicac,,,[ˈdɪ.kaːks],dicax,1
22511,22511,differenter,r,rp--------,different,,,[d̪ɪf.fɛ.'rɛn̪.t̪ɛr],differenter,1
22497,d1350,dico,v,v1spia--3-,dic dix dict,,,/ˈdiː.koː/,dico,1
22499,d1355,dictator,n,n-s---mn3-,dictator,,,[dɪkˈtaː.tɔr],dictator,1
22501,d1361,dictio,n,n-s---fn3-,diction,,,[ˈdɪk.ti.oː],dictio,1
22502,d1365,dicto,v,v1spia--1-,dict dictau dictat,,,['d̪ɪk.t̪oː],dicto,1
22528,22528,dignanter,r,rp--------,,,,[d̪ɪŋ.'n̪an̪.t̪ɛr],dignanter,1
22503,d9542,dictum,n,n-s---nn2-,dict,,,[ˈdɪk.tũ],dictum,1
22504,d9542,dictus,n,n-s---mn4-,dict,,,[ˈdɪk.tʊs],dictus,1
22530,22530,digne,r,rp--------,dign,,,['d̪ɪŋ.n̪ɛ],digne,1
22506,d1372,dido,v,v1spia--3-,did didid didit,,,/ˈdiː.doː/,dido,1
22532,22532,dignosco,v,v1spia--3-,dignosc dignou dignot,,,[diːŋˈnoːs.koː],dignosco,1
22545,22545,diligenter,r,rp--------,diligent,,,[diː.lɪˈɡɛn.tɛr],diligenter,1
22547,d1581,diligo,v,v1spia--3-,dilig dilex dilect,,,[ˈdiː.lɪ.ɡoː],diligo,1
22488,22488,Dialis,a,aps---cn3i,Dial Dial Dial,,,['d̪ɪ̣.ja.lɪs],Dialis,1
22509,d1383,diffamo,v,v1spia--1-,diffam diffamau diffamat,,,[dɪfˈfaː.moː],diffamo,1
22512,d9987,differentia,n,n-s---fn1-,differenti,,,[dɪf.fɛˈrɛn.ti.a],differentia,1
22513,d1385,differitas,n,n-s---fn3-,differitat,,,[d̪ɪf.'fɛ.rɪ.t̪as],differitas,1
22515,d1387,differtus,a,aps---mn1-,differt differt differt,,,[d̪ɪf.'fɛr.t̪ʊs],differtus,1
22517,d1391,difficultas,n,n-s---fn3-,difficultat,,,/dif.fiˈkul.taːs/,difficultas,1
22519,d1393,diffindo,v,v1spia--3-,diffind diffid diffiss,,,[dɪfˈfɪn.doː],diffindo,1
22521,d1408,diffringo,v,v1spia--3-,diffring diffreg diffract,,,[dɪfˈfrɪŋ.ɡoː],diffringo,1
22522,d1409,diffugio,v,v1spia--3i,diffug diffug diffugit,,,[dɪfˈfʊ.ɡi.oː],diffugio,1
22523,d1414,diffundo,v,v1spia--3-,diffund diffud diffus,,,[dɪfˈfʊn.doː],diffundo,1
22489,d1276,diametros,n,n-s---fn2g,diametr,,,[d̪ɪ̣.'ja.mɛ.t̪rɔs],diametros,1
22524,d1422,digeries,n,n-s---fn5-,digeri,,,[d̪ɪ.'gɛ.rɪ̣.jɛs],digeries,1
22505,22505,Dido,n,n-s---fn3-,Didon,,,/ˈdiː.doː/,Dido,1
22525,d1423,digero,v,v1spia--3-,diger digess digest,,,[ˈdiː.ɡɛ.roː],digero,1
22508,d1378,dies,n,n-s---cn5-,di,,,/ˈdi.eːs/,dies,1
22526,d1434,digitus,n,n-s---mn2-,digit,,,[ˈdɪ.ɡɪ.tʊs],digitus,1
22533,d1444,dignus,a,aps---mn1-,dign dign dign,,,[ˈdɪŋ.nʊs],dignus,1
22535,d1446,digressio,n,n-s---fn3-,digression,,,[d̪ɪ.'grɛ.ssɪ̣.jɔ],digressio,1
22536,d9545,digressus,n,n-s---mn4-,digress,,,['d̪ɪ.grɛ.ssʊs],digressus,1
22538,d1564,dilapido,v,v1spia--1-,dilapid dilapidau dilapidat,,,[d̪ɪ.'la.pɪ.d̪ɔ],dilapido,1
22539,d1569,dilatatio,n,n-s---fn3-,dilatation,,,[d̪ɪ.la.'t̪a.t̪ɪ̣.jɔ],dilatatio,1
22540,d1571,dilatio,n,n-s---fn3-,dilation,,,[diːˈɫaː.ti.oː],dilatio,1
22542,d1576,dilectio,n,n-s---fn3-,dilection,,,[d̪ɪ.'lɛk.t̪ɪ̣.jɔ],dilectio,1
22546,d9990,diligentia,n,n-s---fn1-,diligenti,,,[d̪iː.lɪ.'gɛn̪.t̪ɪ̣.jaː],diligentia,1
22549,d1591,diluculum,n,n-s---nn2-,dilucul,,,[diːˈɫuː.kʊ.ɫũ],diluculum,1
22482,d1217,diabolus,n,n-s---mn2-,diabol,,,[dɪˈa.bɔ.ɫʊs],diabolus,1
22550,d1593,diluo,v,v1spia--3-,dilu dilu dilut,,,[ˈdiː.ɫʊ.oː],diluo,1
22553,d1603,dimensio,n,n-s---fn3-,dimension,,,[diːˈmẽː.si.oː],dimensio,1
22481,d1214,diabetes,n,n-s---mn1g,diabet,,,[d̪ɪ̣.'ja.bɛ.t̪ɛs],diabetes,1
120039,120039,ostriarium,n,n-s---nn2-,ostriari,,,[ɔs.t̪rɪ̣.'ja.rɪ̣.jũː],ostriarium,0
22612,d1839,dispertio,v,v1spia--4-,dispert - dispertit,,27440,[dɪsˈpɛr.ti.oː],dispertio,1
22584,d1745,discors,a,aps---an3-,discord discord discord,,27438,/ˈdis.kors/,discors,1
120044,120044,osus,a,aps---mn1-,os os os,,,['ɔ.sʊs],osus,0
22608,d1831,dispenso,v,v1spia--1-,dispens dispensau dispensat,,27439,[dɪsˈpẽː.soː],dispenso,1
101629,101629,adamabilis,a,aps---cn3i,adamabil adamabil adamabil,,,[a.d̪a.'ma.bɪ.lɪs],adamabilis,0
22562,22562,directus,a,aps---mn1-,direct direct direct,,,[diːˈrɛk.tʊs],directus,1
22563,d1672,diremptio,n,n-s---fn3-,diremption,,,[d̪ɪ.'rɛmp.t̪ɪ̣.jɔ],diremptio,1
22564,d1673,direptio,n,n-s---fn3-,direption,,,[d̪iː.'rɛp.t̪ɪ̣.joː],direptio,1
22565,d1674,direptor,n,n-s---mn3-,direptor,,,[d̪ɪ.'rɛp.t̪ɔr],direptor,1
22567,d1681,dirimo,v,v1spia--3-,dirim direm dirempt,,,[ˈdɪ.rɪ.moː],dirimo,1
22568,d1682,diripio,v,v1spia--3i,dirip diripu dirept,,,[diːˈrɪ.pi.oː],diripio,1
22569,d1695,discedo,v,v1spia--3-,disced discess discess,,,[dɪsˈkeː.doː],discedo,1
22570,d1696,disceptatio,n,n-s---fn3-,disceptation,,,[d̪ɪs.kɛp.'t̪a.t̪ɪ̣.jɔ],disceptatio,1
22571,d1697,disceptator,n,n-s---mn3-,disceptator,,,[d̪ɪs.'kɛp.t̪a.t̪ɔr],disceptator,1
22573,d1703,discerno,v,v1spia--3-,discern discreu discret,,,[dɪsˈkɛr.noː],discerno,1
22575,d1711,discidium,n,n-s---nn2-,discidi,,,[diːsˈkɪ.di.ũ],discidium,1
22576,d1713,discindo,v,v1spia--3-,discind discid disciss,,,[diːsˈkɪn.doː],discindo,1
22577,d1715,disciplina,n,n-s---fn1-,disciplin,,,[dɪs.kɪˈpliː.na],disciplina,1
22578,d1718,discipulus,n,n-s---mn2-,discipul,,,[dɪsˈkɪ.pʊ.ɫʊs],discipulus,1
22579,d1722,discludo,v,v1spia--3-,disclud disclus disclus,,,[dɪsˈkɫuː.doː],discludo,1
22580,d1724,disco,v,v1spia--3-,disc didic -,,,['d̪ɪs.kɔ],disco,1
22582,d1737,discordia,n,n-s---fn1-,discordi,,,[dɪsˈkɔr.di.a],discordia,1
22583,d1737,discordium,n,n-s---nn2-,discordi,,,[d̪ɪs.'kɔr.d̪ɪ̣.jũː],discordium,1
22585,d9994,discrepantia,n,n-s---fn1-,discrepanti,,,[dɪs.krɛˈpan.ti.a],discrepantia,1
22586,d1750,discrepo,v,v1spia--1-,discrep discrepau discrepat,,,[ˈdɪs.krɛ.poː],discrepo,1
22587,d1753,discretio,n,n-s---fn3-,discretion,,,[d̪ɪs.'krɛ.t̪ɪ̣.jɔ],discretio,1
22589,d1758,discrimen,n,n-s---nn3-,discrimin,,,[dɪsˈkriː.mẽ],discrimen,1
22590,d1764,discrimino,v,v1spia--1-,discrimin discriminau discriminat,,,[dɪsˈkriː.mɪ.noː],discrimino,1
22591,d9938,discriptio,n,n-s---fn3-,discription,,,[d̪ɪs.'krɪ.pt̪ɪ̣.jɔ],discriptio,1
22592,d1766,discrucio,v,v1spia--1-,discruci discruciau discruciat,,,[dɪsˈkrʊ.ki.oː],discrucio,1
22593,d1769,discumbo,v,v1spia--3-,discumb discubu discubit,,,[dɪsˈkʊm.boː],discumbo,1
22594,d1778,discus,n,n-s---mn2-,disc,,,/ˈdis.kus/,discus,1
22597,d1789,disertitudo,n,n-s---fn3-,disertitudin,,,[d̪ɪ.sɛr.'t̪ɪ.t̪ʊ.d̪ɔ],disertitudo,1
22598,d1888,disertus,a,aps---mn1-,disert disert disert,,,[dɪˈsɛr.tʊs],disertus,1
22600,d1795,disicio,v,v1spia--3i,disic disiec disiect,,,[dɪsˈjɪ.ki.oː],disicio,1
22601,d1809,dispar,a,aps---an3-,dispar dispar dispar,,,[ˈdɪs.paːr],dispar,1
22596,22596,diserte,r,rp--------,,,,[d̪ɪ.'sɛr.t̪ɛ],diserte,1
22602,d1815,disparo,v,v1spia--1-,dispar disparau disparat,,,[ˈdɪs.pa.roː],disparo,1
22604,d1823,dispendium,n,n-s---nn2-,dispendi,,,[d̪ɪs.'pɛn̪.d̪ɪ̣.jũː],dispendium,1
22605,d1463,dispendo,v,v1spia--3-,dispend - dispens,,,[d̪ɪs.'pɛn̪.d̪ɔ],dispendo,1
22606,d1825,dispensatio,n,n-s---fn3-,dispensation,,,[d̪ɪs.peːn̪.'sa.t̪ɪ̣.jɔ],dispensatio,1
22607,d1827,dispensator,n,n-s---mn3-,dispensator,,,[d̪ɪs.peːn̪.'saː.t̪ɔr],dispensator,1
22609,d1833,disperdo,v,v1spia--3-,disperd disperdid disperdit,,,[dɪsˈpɛr.doː],disperdo,1
22611,d1838,dispersio,n,n-s---fn3-,dispersion,,,[dɪsˈpɛr.si.oː],dispersio,1
22613,d1841,dispesco,v,v1spia--3-,dispesc dispescu dispest,,,[d̪ɪs.'pɛs.kɔ],dispesco,1
22614,d1842,dispicio,v,v1spia--3i,dispic dispex dispect,,,[dɪsˈpɪ.ki.oː],dispicio,1
22615,d1850,dispono,v,v1spia--3-,dispon disposu disposit,,,[dɪsˈpoː.noː],dispono,1
22616,d1860,disputatio,n,n-s---fn3-,disputation,,,[dɪs.pʊˈtaː.ti.oː],disputatio,1
113063,i0320,imbrifico,v,v1spia--1-,imbrific imbrificau imbrifica,,,[ɪm.'brɪ.fɪ.kɔ],imbrifico,0
22557,d1610,dimico,v,v1spia--1-,dimic dimicau dimicat,,,[ˈdiː.mɪ.koː],dimico,1
22558,d1632,dioecesis,n,n-s---fn3-,dioeces,,,[di.oe̯ˈkeː.sɪs],dioecesis,1
22561,d1669,directio,n,n-s---fn3-,direction,,,[d̪ɪ.'rɛk.t̪ɪ̣.jɔ],directio,1
101974,a0931,aequidistans,a,aps---an3i,aequidistant aequidistant aequidistant,,,[aj.kʷɪ.'d̪ɪs.t̪aːn̪s],aequidistans,0
22623,d1903,dissilio,v,v1spia--4-,dissil dissillu -,,,[dɪsˈsɪ.li.oː],dissilio,1
22624,d1904,dissimilis,a,aps---cn3i,dissimil dissimil dissimil,,,[dɪsˈsɪ.mɪ.lɪs],dissimilis,1
22625,d1905,dissimilitudo,n,n-s---fn3-,dissimilitudin,,,[dɪs.sɪ.mɪ.lɪˈtuː.doː],dissimilitudo,1
22627,d1910,dissimulo,v,v1spia--1-,dissimul dissimulau dissimulat,,,[dɪsˈsɪ.mʊ.ɫoː],dissimulo,1
22628,d1912,dissipatio,n,n-s---fn3-,dissipation,,,[d̪ɪs.sɪ.'pa.t̪ɪ̣.jɔ],dissipatio,1
22629,d1915,dissipo,v,v1spia--1-,dissip dissipau dissipat,,,[ˈdɪs.sɪ.poː],dissipo,1
22631,d1920,dissocio,v,v1spia--1-,dissoci dissociau dissociat,,,[d̪ɪs.'sɔ.kɪ̣.jɔ],dissocio,1
22634,d1922,dissoluo,v,v1spia--3-,dissolu dissolu dissolut,,,[dɪsˈsɔɫ.woː],dissoluo,1
22632,d1923,dissolutio,n,n-s---fn3-,dissolution,,,[d̪ɪs.sɔ.'lʊ.t̪ɪ̣.jɔ],dissolutio,1
120046,120046,otacusta,n,n-s---mn1-,otacust,,,[ɔ.t̪a.'kʊs.t̪a],otacusta,0
22635,d1934,dissonantia,n,n-s---fn1-,dissonanti,,,[d̪ɪs.sɔ.'n̪an̪.t̪ɪ̣.ja],dissonantia,1
22637,d1931,dissuadeo,v,v1spia--2-,dissuad dissuas dissuas,,,[dɪsˈswaː.de.oː],dissuadeo,1
22638,d1932,dissuasio,n,n-s---fn3-,dissuasion,,,[d̪ɪs.sʊ.'ja.sɪ̣.jɔ],dissuasio,1
102685,a2221,antichthones,n,n-s---mn3-,antichthon,,,[an̪.'t̪ɪkʰ.t̪ʰɔ.n̪ɛs],antichthones,0
22639,d9998,distantia,n,n-s---fn1-,distanti,,,[dɪsˈtan.ti.a],distantia,1
22642,d1956,distichon,n,n-s---nn2g,distich,,,['d̪ɪs.t̪ɪ.kʰɔn̪],distichon,1
22643,d1958,distinctio,n,n-s---fn3-,distinction,,,[d̪ɪs.'t̪ɪŋk.t̪ɪ̣.jɔ],distinctio,1
22646,d1961,distinguo,v,v1spia--3-,distingu distinx distinct,,,[dɪsˈtɪŋ.ɡʷoː],distinguo,1
22647,d1971,distraho,v,v1spia--3-,distrah distrax distract,,,[ˈdɪs.tra.hoː],distraho,1
22641,22641,distentus,a,aps---mn1-,distent distent distent,,,[d̪ɪs.'t̪ɛn̪.t̪ʊs],distentus,1
22648,d1973,distribuo,v,v1spia--3-,distribu distribu distribut,,,[dɪsˈtrɪ.bʊ.oː],distribuo,1
22649,d1975,distributio,n,n-s---fn3-,distribution,,,[dɪs.trɪˈbuː.ti.oː],distributio,1
22644,22644,distinctus,a,aps---mn1-,distinct distinct distinct,,,[dɪsˈtɪŋk.tʊs],distinctus,1
22651,d1977,distributor,n,n-s---mn3-,distributor,,,[d̪ɪs.'t̪rɪ.bʊ.t̪ɔr],distributor,1
22654,d1981,distringo,v,v1spia--3-,distring distrinx district,,,[dɪsˈtrɪŋ.ɡoː],distringo,1
22655,d1985,disturbo,v,v1spia--1-,disturb disturbau disturbat,,,[dɪsˈtʊr.boː],disturbo,1
22657,d0157,diua,n,n-s---fn1-,diu,,,['d̪ɪ.wa],diua,1
22658,d2010,diuello,v,v1spia--3-,diuell diuuls diuuls,,,[diːˈwɛl.loː],diuello,1
22652,22652,districte,r,rp--------,,,,['d̪ɪs.t̪rɪ.kt̪ɛ],districte,1
22653,22653,districtus,a,aps---mn1-,district district district,,,[dɪsˈtrɪk.tʊs],districtus,1
22659,d7012,diuerbero,v,v1spia--1-,diuerber diuerberau diuerberat,,,[d̪ɪ.'wɛr.bɛ.rɔ],diuerbero,1
22660,d2018,diuersitas,n,n-s---fn3-,diuersitat,,,[d̪ɪ.'wɛr.sɪ.t̪as],diuersitas,1
22662,d2024,diuexo,v,v1spia--1-,diuex diuexau diuexat,,,/diːˈweːk.soː/,diuexo,1
22663,d2029,diuido,v,v1spia--3-,diuid diuis diuis,,,[ˈdiː.wɪ.doː],diuido,1
22665,d2037,diuinitas,n,n-s---fn3-,diuinitat,,,[diːˈwiː.nɪ.taːs],diuinitas,1
22667,d2040,diuinus,a,aps---mn1-,diuin diuin diuin,,,[diːˈwiː.nʊs],diuinus,1
22661,22661,diuersus,a,aps---mn1-,diuers diuers diuers,,,[diːˈwɛr.sʊs],diuersus,1
22670,d2042,diuisim,r,rp--------,,,,[diːˈwiː.sĩ],diuisim,1
22671,d2043,diuisio,n,n-s---fn3-,diuision,,,/diːˈwiː.si.oː/,diuisio,1
22672,d2003,diuisus,n,n-s---mn4-,diuis,,,['d̪ɪ.wɪ.sʊs],diuisus,1
22674,d2063,diuulgo,v,v1spia--1-,diuulg diuulgau diuulgat,,,[diːˈwʊɫ.ɡoː],diuulgo,1
22675,d0161,diuum,n,n-s---nn2-,diu,,,['d̪ɪ.wũː],diuum,1
22668,22668,diuise,r,rp--------,,,,['d̪ɪ.wɪ.sɛ],diuise,1
22676,d0160,diuus,n,n-s---mn2-,diu,,,[ˈdiː.wʊs],diuus,1
22677,d2066,do,v,v1spia--1-,d dau dat,,,/doː/,do,1
22678,d2067,doceo,v,v1spia--2-,doc docu doct,,,[ˈdɔ.ke.oː],doceo,1
22681,d2082,doctrina,n,n-s---fn1-,doctrin,,,[dɔkˈtriː.na],doctrina,1
22622,d1902,dissigno,v,v1spia--1-,dissign dissignau dissignat,,,[d̪ɪs.'sɪŋ.n̪ɔ],dissigno,1
22683,d2085,doctrix,n,n-s---fn3-,doctric,,,[ˈdɔk.triːks],doctrix,1
113064,i0321,imbrigenus,a,aps---mn1-,imbrigen imbrigen imbrigen,,,[ɪm.'brɪ.gɛ.n̪ʊs],imbrigenus,0
22680,d2081,doctor,n,n-s---mn3-,doctor,,,/ˈdɔk.tɔr/,doctor,1
116095,116095,leuca,n,n-s---fn1-,leuc,,,['ɫewka],leuca,0
22621,d1900,dissignatio,n,n-s---fn3-,dissignation,,,[d̪ɪs.sɪŋ.'n̪a.t̪ɪ̣.jɔ],dissignatio,1
102686,a2222,anticipalis,a,aps---cn3i,anticipal anticipal anticipal,,,[an̪.t̪ɪ.'kɪ.pa.lɪs],anticipalis,0
102687,a2224,anticipator,n,n-s---mn3-,anticipator,,,[an̪.t̪ɪ.'kɪ.pa.t̪ɔr],anticipator,0
22686,d2089,documentum,n,n-s---nn2-,document,,,[dɔ.kʊˈmɛn.tũ],documentum,1
22687,d2097,doga,n,n-s---fn1-,dog,,,['d̪ɔ.ga],doga,1
22688,d2099,dogma,n,n-s---nn3-,dogmat,,,[ˈdɔɡ.ma],dogma,1
22689,d2100,dogmaticus,a,aps---mn1-,dogmatic dogmatic dogmatic,,,[dɔɡˈma.tɪ.kʊs],dogmaticus,1
120053,120053,otopeta,n,n-s---mn1-,otopet,,,[ɔ.'t̪ɔ.pɛ.t̪a],otopeta,0
22692,d2126,dolor,n,n-s---mn3-,dolor,,,[ˈdɔ.ɫɔr],dolor,1
22693,d2127,dolositas,n,n-s---fn3-,dolositat,,,[d̪ɔ.'lɔ.sɪ.t̪as],dolositas,1
22694,d2129,dolus,n,n-s---mn2-,dol,,,[ˈdɔ.ɫʊs],dolus,1
22696,d2141,domicilium,n,n-s---nn2-,domicili,,,[dɔ.mɪˈkɪ.li.ũ],domicilium,1
22697,d0165,domina,n,n-s---fn1-,domin,,,[ˈdɔ.mɪ.na],domina,1
22699,d2146,dominator,n,n-s---mn3-,dominator,,,[dɔ.mɪˈnaː.tɔr],dominator,1
22700,d9562,dominatus,n,n-s---mn4-,dominat,,,[d̪ɔ.'mɪ.n̪a.t̪ʊs],dominatus,1
22701,d2150,dominium,n,n-s---nn2-,domini,,,[d̪ɔ.'mɪ.n̪ɪ̣.jũː],dominium,1
22703,d0210,dominus,n,n-s---mn2-,domin,,,[ˈdɔ.mɪ.nʊs],dominus,1
22704,d2156,domito,v,v1spia--1-,domit domitau domitat,,,['d̪ɔ.mɪ.t̪ɔ],domito,1
22705,d2157,domitor,n,n-s---mn3-,domitor,,,['d̪ɔ.mɪ.t̪ɔr],domitor,1
22706,d2161,domo,v,v1spia--1-,dom domu domit,,,['d̪ɔ.moː],domo,1
22709,d2170,donatio,n,n-s---fn3-,donation,,,/doːˈnaː.ti.oː/,donatio,1
22710,d2173,donator,n,n-s---mn3-,donator,,,['d̪ɔ.n̪a.t̪ɔr],donator,1
22711,d2179,dono,v,v1spia--1-,don donau donat,,,/ˈdoː.noː/,dono,1
22712,d2180,donum,n,n-s---nn2-,don,,,[ˈdoː.nũ],donum,1
22713,d2181,dorcas,n,n-s---cn3-,dorcad,,,[ˈdɔr.kas],dorcas,1
22714,d2184,dormio,v,v1spia--4-,dorm dormiu dormit,,,[ˈdɔr.mi.oː],dormio,1
22717,d2197,dos,n,n-s---fn3-,dot,,,/doːs/,dos,1
22718,d2206,draco,n,n-s---mn3-,dracon,,,/ˈdra.koː/,draco,1
22720,d2217,dracunculus,n,n-s---mn2-,dracuncul,,,[d̪ra.'kʊŋ.kʊ.lʊs],dracunculus,1
22721,d2231,dromas,n,n-s---mn3-,dromad,,,['d̪rɔ.mas],dromas,1
22724,d2255,dubietas,n,n-s---fn3-,dubietat,,,[dʊˈbi.ɛ.taːs],dubietas,1
22725,d2259,dubitatio,n,n-s---fn3-,dubitation,,,/du.biˈtaː.ti.oː/,dubitatio,1
22716,d7193,dorsum,n,n-s---nn2-,dors,,27442,[ˈdɔr.sũ],dorsum,1
22728,d2263,dubius,a,aps---mn1-,dubi dubi dubi,,,[ˈdʊ.bi.ʊs],dubius,1
22722,22722,dromedarius,n,n-s---mn2-,dromedari,,,[d̪rɔ.mɛ.'d̪a.rɪ̣.jʊs],dromedarius,1
22723,d2245,Dryas,n,n-s---fn3-,Dryad,,,['d̪ry.jas],Dryas,0
22729,d2269,ducatus,n,n-s---mn4-,ducat,,,[dʊˈkaː.tʊs],ducatus,1
22730,d2279,duco,v,v1spia--3-,duc dux duct,,,/ˈduː.koː/,duco,1
22731,d2286,ducto,v,v1spia--1-,duct ductau ductat,,,['d̪ʊk.t̪ɔ],ducto,1
22727,22727,dubium,n,n-s---nn2-,dubi,,,[ˈdʊ.bi.ũ],dubium,1
22732,d2287,ductor,n,n-s---mn3-,ductor,,,/ˈduk.tor/,ductor,1
22737,d2297,dulcedo,n,n-s---fn3-,dulcedin,,,[dʊɫˈkeː.doː],dulcedo,1
22733,22733,duellator,n,n-s---mn3-,duellator,,,[d̪ʊ.'jɛɫ.la.t̪ɔr],duellator,1
