id,type,source,target
203949,@,104605,104373
203950,@,104606,104605
203951,@,104608,104607
203952,@,104609,104373
203953,@,104610,104373
203954,@,104611,104610
203955,@,104612,104610
203956,@,104613,104373
203957,@,104615,104373
203958,@,104616,104005
203959,@,104617,104616
203960,@,104618,104616
203961,@,104619,104616
203962,@,104621,104616
203963,@,104622,104616
203964,@,104623,104621
203965,@,104624,104621
203966,@,104625,104616
203967,@,104626,104616
203968,@,104627,104616
203969,@,104628,104616
203970,@,104629,104625
203971,@,104630,104625
203972,@,104631,104625
203973,@,104632,104616
203974,@,104633,104616
203975,@,104634,104616
203976,@,104635,104616
203977,@,104636,107385
203978,@,104637,104636
203979,@,104638,104636
203980,@,104639,104638
203981,@,104640,104638
203982,@,104642,104638
203983,@,104643,104642
203984,@,104644,104642
203985,@,104645,104661
203986,@,104646,104616
203987,@,104647,104616
203988,@,104648,104616
203989,@,104649,104616
203990,@,104650,104616
203991,@,104651,104616
203992,@,104652,104651
203993,@,104653,104651
203994,@,104654,104653
203995,@,104655,104653
203996,@,104656,104616
203997,@,104657,104616
203998,@,104658,104616
203999,@,104659,104616
204000,@,104660,104616
204001,@,104661,104616
204002,@,104663,104651
204003,@,104664,104651
204004,@,104665,104651
204005,@,104666,104651
204006,@,104667,104651
204007,@,104668,104616
204008,@,104669,104616
204009,@,104670,104005
204010,@,104671,104670
204011,@,104672,104670
204012,@,104673,104672
204013,@,104674,104672
204014,@,104675,104617
204015,@,104676,104675
204016,@,104677,104617
204017,@,104678,104617
204018,@,104679,104617
204019,@,104680,104634
204020,@,104681,104401
204021,@,104682,104627
204022,@,104684,104668
204023,@,104685,104647
204024,@,104686,104616
204025,@,104687,104616
204026,%p,104687,103506
204027,%p,104687,103507
204028,@,104688,104616
204029,@,104689,104616
204030,@,104690,104670
204031,@,104691,104690
204032,@,104692,104691
204033,@,104693,104692
204034,@,104694,104691
204035,@,104695,104691
204036,@,104696,104690
204037,@,104697,104005
204038,@,104698,104697
204039,@,104699,104698
204040,@,104700,104699
204041,@,104701,104699
204042,@,104703,104699
204043,@,104704,104699
204044,@,104705,104698
204045,@,104706,104698
204046,@,104707,104706
204047,@,104708,104698
204048,@,104710,104698
204049,@,104711,104698
204050,@,104712,104698
204051,@,104713,104714
204052,@,104714,104698
204053,@,104716,104714
204054,@,104717,104714
204055,@,104718,104714
204056,@,104719,104698
204057,@,104720,104698
204058,@,104721,104720
204059,@,104722,104721
204060,@,104723,104720
204061,@,104724,103656
204062,@,104725,104724
204063,@,104726,104725
204064,@,104727,103656
204065,@,104728,104724
204066,@,104729,104728
204067,@,104730,104724
204068,@,104731,104730
204069,@,104732,104725
204070,@,104733,104698
204071,@,104734,104733
204072,@,104735,104733
204073,@,104737,104735
204074,@,104738,104735
204075,@,104739,104735
204076,@,104740,104739
204077,@,104741,104735
204078,@,104742,104741
204079,@,104743,104698
204080,@,104744,104743
204081,@,104745,104698
204082,@,104746,104745
204083,@,104747,104705
204084,@,104748,106189
204085,@,104749,104698
204086,@,104750,104698
204087,@,104751,104698
204088,@,104752,104698
204089,@,104753,104752
204090,@,104754,104752
204091,@,104755,104754
204092,@,104756,104697
204093,@,104758,104756
204094,@,104759,104756
204095,@,104760,104698
204096,@,104761,104756
204097,@,104762,104757
204098,@,104763,104756
204099,@,104764,104756
204100,@,104765,104756
204101,@,104766,104765
204102,@,104767,104766
204103,@,104768,104765
204104,@,104769,104765
204105,@,104770,104756
204106,@,104771,104756
204107,@,104772,104765
204108,@,104773,104765
204109,@,104774,104756
204110,@,104775,104765
204111,@,104776,104775
204112,@,104777,104776
204113,@,104779,104776
204114,@,104780,104783
204115,@,104781,104769
204116,@,104782,104781
204117,@,104783,104733
204118,@,104784,104783
204119,@,104785,104775
204120,@,104786,104756
204121,@,104787,104786
204122,@,104788,104786
204123,@,104789,104786
204124,@,104790,104756
204125,@,104791,104790
204126,@,104792,104791
204127,@,104793,104792
204128,@,104794,104793
204129,@,104795,104756
204130,@,104796,104795
204131,@,104797,104796
204132,@,104798,104795
204133,@,104800,104756
204134,@,104801,104800
204135,@,104802,104756
204136,@,104803,104756
204137,@,104804,104803
204138,@,104805,104802
204139,@,104807,104803
204140,@,104808,104807
204141,@,104809,104005
204142,@,104810,104809
204143,@,104811,104810
204144,@,104813,104810
204145,@,104814,104810
204146,@,104815,104809
204147,@,104816,104815
204148,@,104817,104816
204149,@,104818,104815
204150,@,104819,104809
204151,@,104820,104819
204152,@,104821,104819
204153,@,104822,104819
204154,@,104823,104822
204155,@,104824,104809
204156,@,104825,104824
204157,@,104826,104825
204158,@,104827,104824
204159,@,104828,104824
204160,@,104829,104824
204161,@,104830,104829
204162,@,104831,104829
204163,@,104832,104824
204164,@,104834,104833
204165,@,104835,104833
204166,@,104836,104833
204167,@,104837,104835
204168,@,104838,104809
204169,@,104839,104809
204170,@,104840,107658
204171,@,104841,104839
204172,@,104842,104839
204173,@,104843,104839
204174,@,104844,104843
204175,@,104845,104839
204176,@,104846,104839
204177,@,104847,104839
204178,@,104848,104847
204179,@,104849,104847
204180,@,104850,104847
204181,@,104851,104847
204182,@,104852,104851
204183,@,104853,104851
204184,@,104855,104838
204185,@,104856,104855
204186,@,104857,104855
204187,@,104858,104847
204188,@,104859,104847
204189,@,104860,104859
204190,@,104861,104859
204191,@,104862,104859
204192,@,104863,104859
204193,@,104864,104847
204194,@,104865,104847
204195,@,104866,104847
204196,@,104867,107404
204197,@,104868,104867
204198,@,104869,104847
204199,@,104870,104847
204200,@,104871,104839
204201,@,104872,104839
204202,@,104873,104872
204203,@,104874,104872
204204,@,104876,107638
204205,@,104877,104876
204206,@,104878,104876
204207,@,104879,104875
204208,@,104880,108475
204209,@,104881,106068
204210,@,104882,104875
204211,@,104883,104875
204212,@,104884,104875
204213,@,104885,104875
204214,@,104886,104885
204215,@,104887,104875
204216,@,104888,104887
204217,@,104889,104875
204218,@,104890,104889
204219,@,104891,104890
204220,@,104892,104889
204221,@,104893,104875
204222,@,104894,104893
204223,@,104895,104893
204224,@,104897,104839
204225,@,104898,104897
204226,@,104899,104809
204227,@,104900,104899
204228,@,104901,104899
204229,@,104902,104899
204230,@,104904,104005
204231,@,104905,104904
204232,@,104906,104320
204233,@,104907,104319
204234,@,104908,104907
204235,@,104910,104907
204236,@,104911,104319
204237,@,104912,104319
204238,@,104913,104912
204239,@,104914,104899
204240,@,104915,104901
204241,@,104916,104809
204242,@,104917,104916
204243,@,104918,104809
204244,@,104919,104918
204245,@,104920,104809
204246,@,104921,104920
204247,@,104922,104920
204248,@,104923,104920
204249,@,104924,104920
204250,@,104925,104924
204251,@,104926,104005
204252,@,104927,104005
204253,@,104928,104927
204254,@,104929,104927
204255,@,104931,104930
204256,@,104932,104927
204257,@,104933,104930
204258,@,104934,104927
204259,@,104935,104927
204260,@,104936,104927
204261,@,104937,104936
204262,@,104938,104927
204263,@,104939,104927
204264,@,104940,104927
204265,@,104941,104927
204266,@,104942,103316
204267,@,104943,104942
204268,@,104944,104942
204269,@,104945,104942
204270,@,104946,103583
204271,@,104947,104945
204272,@,104948,104945
204273,@,104949,104945
204274,@,104950,104945
204275,@,104952,104945
204276,@,104953,104945
204277,@,104954,104945
204278,@,104955,104945
204279,@,104956,104945
204280,@,104957,104956
204281,@,104958,104956
204282,@,104959,104956
204283,@,104960,104956
204284,@,104961,104956
204285,@,104962,104956
204286,@,104963,104962
204287,@,104964,104945
204288,@,104965,104964
204289,@,104966,104945
204290,@,104967,104945
204291,@,104968,104945
204292,@,104969,103333
204293,@,104970,104969
204294,@,104971,104969
204295,@,104973,104969
204296,@,104974,104969
204297,@,104975,104966
204298,@,104976,104945
204299,@,104977,104945
204300,@,104978,106575
204301,@,104979,104978
204302,@,104980,104978
204303,@,104981,104945
204304,@,104982,104981
204305,@,104983,104982
204306,@,104984,104982
204307,@,104985,104982
204308,@,104986,104991
204309,@,104987,104985
204310,@,104988,104985
204311,@,104989,104985
204312,@,104990,104989
204313,@,104991,104982
204314,@,104992,104991
204315,@,104994,104992
204316,@,104995,104981
204317,@,104996,104995
204318,@,104997,104995
204319,@,104998,104981
204320,@,104999,104998
204321,@,105001,104995
204322,@,105002,104995
204323,@,105003,105002
204324,@,105004,104981
204325,@,105005,104981
204326,@,105007,105006
204327,@,105008,104942
204328,@,105009,105008
204329,@,105010,105009
204330,@,105011,105009
204331,@,105012,105009
204332,@,105013,105008
204333,@,105014,105013
204334,@,105015,105008
204335,@,105016,104942
204336,@,105017,105008
204337,@,105018,105704
204338,@,105019,105017
204339,@,105020,105017
204340,@,105021,105017
204341,@,105022,105021
204342,%p,105022,105033
204343,@,105023,105033
204344,@,105024,105033
204345,@,105025,105033
204346,@,105027,105033
204347,%p,105027,105028
204348,@,105028,105915
204349,@,105029,105033
204350,@,105030,105033
204351,@,105031,105033
204352,@,105032,105033
204353,@,105033,104004
204354,@,105034,104756
204355,@,105035,104698
204356,@,105036,105031
204357,@,105037,105036
204358,@,105038,105017
204359,@,105039,105038
204360,@,105040,105038
204361,@,105041,105040
204362,%p,105041,105206
204363,@,105042,105040
204364,@,105043,105017
204365,%p,105043,104462
204366,@,105045,105043
204367,@,105046,104691
204368,@,105048,105017
204369,@,105049,105048
204370,@,105050,105049
204371,@,105051,105008
204372,@,105052,105051
204373,@,105053,105051
204374,@,105054,105049
204375,@,105055,105049
204376,@,105056,105055
204377,@,105057,105055
204378,@,105058,105055
204379,@,105059,105055
204380,@,105060,105055
204381,@,105061,105055
204382,@,105062,105049
204383,@,105063,105062
204384,@,105064,105062
204385,@,105065,105048
204386,@,105066,105048
204387,@,105067,105017
204388,%p,105067,104664
204389,@,105068,105067
204390,@,105069,105067
204391,@,105070,105017
204392,@,105071,105070
204393,@,105071,105018
204394,@,105072,105070
204395,@,105073,105070
204396,@,105074,105070
204397,@,105075,105017
204398,@,105076,105017
204399,@,105077,105076
204400,@,105078,105077
204401,@,105079,105076
204402,@,105080,105017
204403,%p,105080,106576
204404,@,105081,105080
204405,@,105081,105018
204406,@,105083,105017
204407,@,105084,105083
204408,@,105085,105084
204409,@,105086,105083
204410,@,105087,105083
204411,@,105088,105017
204412,@,105090,105089
204413,@,105091,105088
204414,@,105092,105088
204415,@,105093,105088
204416,@,105094,105017
204417,@,105096,105094
204418,@,105097,105095
204419,@,105098,105095
204420,@,105099,105017
204421,@,105100,105099
204422,@,105101,105099
204423,@,105102,105099
204424,@,105103,105017
204425,@,105104,105103
204426,@,105105,105103
204427,@,105106,105020
204428,@,105106,105103
204429,@,105107,105106
204430,@,105108,105106
204431,@,105109,105106
204432,@,105110,105106
204433,@,105111,105106
204434,@,105112,105106
204435,@,105113,105704
204436,@,105114,105020
204437,@,105116,105114
204438,@,105117,105116
204439,@,105118,105114
204440,@,105119,105118
204441,@,105120,105118
204442,@,105121,105118
204443,@,105122,105118
204444,@,105123,104942
204445,%p,105123,105133
204446,@,105124,137564
204447,@,105125,105124
204448,@,105126,105171
204449,@,105127,105171
204450,@,105128,105124
204451,@,105129,105124
204452,@,105130,105124
204453,@,105131,105132
204454,@,105132,105133
204455,@,105133,104942
204456,@,105134,105133
204457,@,105136,105133
204458,@,105137,105008
204459,@,105138,105137
204460,@,105139,105137
204461,@,105140,105137
204462,@,105141,105140
204463,@,105142,105137
204464,@,105143,105142
204465,@,105144,105137
204466,@,105145,105144
204467,%p,105145,132430
204468,@,105146,105137
204469,@,105147,105137
204470,@,105148,105137
204471,@,105149,105137
204472,@,105150,105137
204473,@,105151,105124
204474,@,105152,105124
204475,%p,105152,105151
204476,@,105153,105124
204477,@,105155,106946
204478,@,105156,105123
204479,@,105157,105123
204480,@,105158,105157
204481,@,105159,105157
204482,@,105160,105157
204483,@,105161,105157
204484,@,105162,105157
204485,@,105163,105162
204486,@,105164,105162
204487,@,105165,105123
204488,@,105166,105017
204489,@,105166,105123
204490,%p,105166,105588
204491,%p,105166,169024
204492,%p,105166,169025
204493,%p,105166,169133
204494,%p,105166,169209
204495,@,105167,105166
204496,@,105167,105019
204497,%p,105167,105596
204498,%p,105167,105613
204499,%p,105167,108518
204500,@,105168,104187
204501,@,105169,105166
204502,@,105170,105166
204503,@,105172,105171
204504,@,105173,105172
204505,@,105173,105018
204506,@,105174,105172
204507,@,105175,105172
204508,@,105177,105172
204509,@,105178,105171
204510,@,105179,105171
204511,@,105180,105171
204512,@,105181,105171
204513,@,105182,105181
204514,@,105183,105181
204515,@,105183,105019
204516,%p,105183,103783
204517,%p,105183,103784
204518,%p,105183,103785
204519,%p,105183,105592
204520,%p,105183,105600
204521,%p,105183,105611
204522,@,105184,105183
204523,%p,105184,105597
204524,@,105185,105184
204525,@,105185,105018
204526,@,105186,105184
204527,@,105187,105181
204528,%p,105188,105189
204529,%p,105188,105190
204530,@,105189,105593
204531,@,105190,104187
204532,@,105191,105181
204533,%p,105191,103468
204534,%p,105191,103623
204535,%p,105191,103712
204536,%p,105191,103713
204537,%p,105191,103714
204538,%p,105191,103716
204539,%p,105191,103720
204540,%p,105191,103721
204541,%p,105191,103723
204542,%p,105191,103724
204543,%p,105191,103727
204544,%p,105191,103730
204545,%p,105191,103736
204546,%p,105191,103738
204547,%p,105191,103742
204548,%p,105191,105621
204549,@,105192,105191
204550,@,105192,105018
204551,@,105193,105191
204552,@,105194,105191
204553,@,105195,105191
