id,lemma,synset,period,genre,notes
1327,19755,189718,,,
1328,19757,153602,,,
1329,19758,125919,,,
1330,19758,127449,,,
1332,19758,126770,,,
1333,19758,125902,,,
1334,19758,130466,,,
1335,19759,192257,,,
1336,19760,146136,,,
1337,19761,189704,,,
1339,19763,133659,,,
1340,19763,104450,,,
1341,19764,130374,,,
1342,19764,126669,,,
1343,19764,126384,,,
1344,19767,173839,,,
1346,19767,172592,,,
1347,19767,172584,,,
1348,19768,200823,,,
1349,19769,126677,,,
1350,19769,133659,,,
1351,19771,175997,,,
1353,19772,134076,,,
1354,19772,137706,,,
1355,19772,126729,,,
1356,19774,118538,,,
1357,19774,104450,,,
1358,19774,169233,,,
1360,19777,149847,,,
1361,19778,182010,,,
1362,19779,169241,,,
1363,19780,177646,,,
1364,19780,177709,,,
1365,19782,181969,,,
1367,19783,137876,,,
1368,19784,162049,,,
1369,19785,166621,,,
1370,19786,119825,,,
1371,19729,116157,,,
1372,19729,116156,,,
1374,19790,123409,,,
1375,19791,134918,,,
1376,19791,144477,,,
1377,19791,117962,,,
1378,19792,144477,,,
1379,19792,111636,,,
1381,19792,117962,,,
1382,19792,134918,,,
1383,19793,148487,,,
1384,19793,147802,,,
1385,19793,148025,,,
1386,19793,146936,,,
1388,19797,133455,,,
1389,19797,108442,,,
1390,19798,137365,,,
1391,19798,145131,,,
1393,19799,190925,,,
1394,19800,130903,,,
1395,19800,137748,,,
1397,19800,126472,,,
1398,19800,126116,,,
1399,19800,128034,,,
1400,19800,126113,,,
1401,19803,104101,,,
1402,19804,138013,,,
1404,19804,130834,,,
1405,19804,147214,,,
1406,19804,137728,,,
1407,19805,104101,,,
1408,19806,170042,,,
1409,19806,178104,,,
1411,19806,179083,,,
